student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Male,gender_Other,gaming_genre_Fps,gaming_genre_Rpg,study_efficiency_index,sleep_deficit,digital_load
1488,24,6.19,2.15,6.43,81.81,3.76,7.74,251.22,11.81,0,25,0,0,0,1,11.627906976744187,1.5700000000000005,0.7997416020671835
1489,18,3.22,6.13,8.08,79.12,3.36,4.67,273.91,8.77,1,78,1,0,0,1,12.724306688417618,0.0,0.689507494646681
1490,18,5.78,5.43,6.86,72.66,4.7,9.63,241.41,13.48,0,54,0,0,1,0,9.94475138121547,1.1399999999999997,0.6002076843198338
1491,22,5.47,5.66,4.66,80.68,1.9,8.48,262.89,13.06,0,51,0,0,0,0,9.01060070671378,3.34,0.6450471698113207
1492,19,7.71,8.91,4.86,74.23,3.93,11.44,233.01,14.8,2,57,1,0,1,0,6.397306397306397,3.14,0.673951048951049
1493,23,1.72,9.05,8.32,73.73,2.94,3.91,302.71,5.89,1,100,1,0,0,1,11.049723756906076,0.0,0.4398976982097186
1494,22,4.41,5.08,6.64,70.62,3.23,8.19,278.34,8.56,1,62,1,0,0,1,12.20472440944882,1.3600000000000003,0.5384615384615385
1495,20,4.81,5.1,7.53,81.62,2.74,7.73,265.7,14.51,1,56,0,0,0,1,10.980392156862743,0.4699999999999997,0.6222509702457956
1496,22,7.99,5.64,5.87,77.76,3.9,13.43,220.42,18.19,0,32,1,0,0,0,5.673758865248227,2.13,0.5949367088607596
1497,18,1.61,5.68,6.66,67.85,0.21,4.14,305.86,3.66,1,86,0,0,1,0,15.140845070422536,1.34,0.3888888888888889
1498,17,4.19,9.55,8.89,60.52,0.4,9.54,274.22,12.84,1,95,0,0,0,0,9.947643979057592,0.0,0.439203354297694
1499,21,2.77,6.84,5.65,66.04,0.48,5.72,291.52,6.91,1,66,1,0,0,1,9.649122807017545,2.35,0.4842657342657342
1500,17,4.21,3.5,7.37,61.71,1.44,8.1,260.65,11.8,1,48,0,0,0,1,13.714285714285714,0.6299999999999999,0.5197530864197532
1501,18,1.86,5.78,4.86,77.26,2.96,4.29,287.89,4.34,1,80,0,1,0,0,13.840830449826989,3.14,0.4335664335664336
1502,21,0.38,6.65,4.61,69.0,3.23,5.43,324.24,4.71,1,80,1,0,0,1,12.030075187969924,3.39,0.0699815837937384
1503,20,4.58,6.76,7.92,76.82,3.56,9.8,263.56,11.62,1,79,1,0,0,0,11.68639053254438,0.08,0.4673469387755102
1504,23,2.69,6.27,8.22,73.18,1.4,7.74,268.29,9.64,1,82,0,0,1,0,13.078149920255184,0.0,0.3475452196382428
1505,24,1.46,2.6,7.34,81.52,3.25,5.66,288.77,7.32,1,67,0,0,0,0,25.76923076923077,0.6600000000000001,0.2579505300353357
1506,18,2.59,1.3,4.79,88.95,0.59,5.11,275.73,3.27,1,39,1,0,0,0,30.0,3.21,0.5068493150684931
1507,18,0.39,4.04,5.2,79.17,0.05,4.57,325.99,3.59,1,73,1,0,0,0,18.06930693069307,2.8,0.0853391684901531
1508,18,7.6,4.85,8.56,62.48,3.47,13.4,228.32,21.76,0,50,1,0,0,0,10.309278350515465,0.0,0.5671641791044776
1509,21,4.65,1.56,5.44,60.7,3.58,8.89,264.55,12.66,1,31,0,1,1,0,19.871794871794872,2.56,0.5230596175478065
1510,16,6.52,8.33,8.09,68.53,3.11,12.3,238.23,20.81,0,85,1,0,0,1,10.20408163265306,0.0,0.5300813008130081
1511,22,3.38,4.1,5.43,77.0,1.29,5.9,268.85,6.16,1,53,0,0,0,0,12.926829268292684,2.5700000000000003,0.5728813559322034
1513,20,3.87,2.39,8.57,73.11,4.38,8.46,280.08,11.01,1,62,1,0,0,1,25.941422594142256,0.0,0.4574468085106383
1514,23,4.59,1.51,4.22,95.48,2.58,9.69,257.87,10.68,1,37,0,0,1,0,24.503311258278146,3.78,0.4736842105263158
1515,19,3.93,5.34,7.85,63.6,4.95,8.48,286.86,7.66,1,67,1,0,1,0,12.54681647940075,0.1500000000000003,0.4634433962264151
1516,20,5.87,2.7,4.85,97.94,1.49,9.27,257.01,17.78,0,59,0,0,0,1,21.85185185185185,3.1500000000000004,0.6332254584681769
1517,19,4.53,9.44,5.08,94.27,2.46,8.96,257.1,13.52,2,90,1,0,0,0,9.533898305084746,2.92,0.5055803571428571
1518,19,2.17,1.09,6.3,93.27,4.64,7.83,291.09,8.29,1,60,0,0,0,1,55.04587155963302,1.7000000000000002,0.2771392081736909
1519,23,1.16,4.71,6.88,94.55,2.31,4.25,302.4,3.96,1,88,0,0,1,0,18.683651804670912,1.12,0.2729411764705882
1520,17,4.85,9.34,5.63,63.2,2.36,10.61,264.92,12.86,2,66,1,0,0,1,7.0663811563169165,2.37,0.4571159283694627
1521,16,3.91,4.46,6.88,66.05,0.4,5.16,258.79,9.7,1,61,1,0,0,0,13.67713004484305,1.12,0.7577519379844961
1522,18,0.77,1.84,4.85,65.37,1.06,1.84,303.71,4.96,1,54,1,0,0,1,29.34782608695652,3.1500000000000004,0.4184782608695652
1523,24,3.16,3.73,4.11,64.45,0.79,6.63,290.02,6.64,1,54,1,0,0,0,14.47721179624665,3.89,0.4766214177978884
1524,19,4.12,5.48,6.86,73.11,2.83,9.36,254.69,11.07,1,65,0,0,1,0,11.861313868613138,1.1399999999999997,0.4401709401709402
1525,20,6.62,2.67,6.59,93.21,1.59,8.86,238.58,13.62,0,29,0,0,0,0,10.861423220973784,1.41,0.7471783295711062
1526,17,0.61,5.2,7.45,70.08,0.39,5.08,300.42,1.34,1,80,1,0,0,0,15.384615384615383,0.5499999999999998,0.1200787401574803
1527,19,2.79,8.53,7.25,69.77,2.55,6.52,295.65,6.22,1,85,0,0,0,0,9.96483001172333,0.75,0.4279141104294479
1528,17,6.58,8.85,8.49,87.04,3.35,9.03,244.47,14.82,0,96,0,0,0,0,10.847457627118644,0.0,0.7286821705426357
1529,17,5.19,1.44,6.3,63.88,3.68,7.62,243.04,11.0,0,32,0,0,1,0,22.22222222222222,1.7000000000000002,0.6811023622047244
1530,19,2.32,2.45,4.04,74.41,4.19,3.69,281.74,5.38,1,44,1,0,0,0,17.959183673469386,3.96,0.6287262872628726
1531,21,6.76,3.48,7.15,71.82,2.41,10.44,239.02,16.81,0,40,1,0,0,1,11.494252873563218,0.8499999999999996,0.6475095785440613
1532,22,3.95,6.35,7.38,93.89,1.95,7.2,249.53,11.84,1,87,1,0,1,0,13.700787401574804,0.6200000000000001,0.5486111111111112
1533,18,3.99,4.25,6.61,80.58,3.42,6.44,261.12,14.51,1,64,0,0,1,0,15.058823529411764,1.3899999999999997,0.6195652173913043
1534,18,7.81,8.6,7.45,85.86,0.07,13.66,218.04,20.09,0,80,1,0,1,0,9.30232558139535,0.5499999999999998,0.5717423133235724
1535,21,7.58,7.45,5.62,65.16,3.17,12.67,241.89,16.47,2,47,1,0,0,0,6.308724832214765,2.38,0.5982636148382005
1536,18,2.87,1.9,4.74,97.16,2.03,6.49,279.79,9.76,1,55,1,0,0,1,28.947368421052637,3.26,0.4422187981510015
1537,17,1.12,6.62,7.32,72.9,2.26,4.73,313.15,3.41,1,86,0,0,0,1,12.990936555891238,0.6799999999999997,0.2367864693446088
1538,23,2.61,2.02,5.23,88.27,1.48,4.58,283.95,4.81,1,61,1,0,1,0,30.1980198019802,2.77,0.5698689956331877
1539,20,0.24,3.3,6.28,98.19,0.64,4.49,324.57,3.85,1,78,1,0,0,1,23.63636363636364,1.7199999999999998,0.0534521158129175
1540,16,0.17,2.6,6.46,80.35,2.01,5.94,302.44,6.05,1,64,1,0,1,0,24.615384615384613,1.54,0.0286195286195286
1541,18,3.16,2.56,6.39,80.3,1.54,8.65,274.85,7.85,1,48,1,0,0,1,18.75,1.6100000000000003,0.3653179190751445
1542,23,7.53,6.55,6.99,64.69,4.8,8.95,228.55,16.4,0,43,0,0,0,0,6.564885496183206,1.0099999999999998,0.8413407821229051
1543,19,6.97,6.07,4.15,75.61,4.72,8.24,238.14,15.49,0,38,1,0,0,0,6.260296540362438,3.85,0.8458737864077669
1544,22,4.09,2.58,8.95,94.1,3.22,9.9,274.16,9.19,1,64,1,0,1,0,24.806201550387595,0.0,0.4131313131313131
1545,17,4.52,9.91,7.58,65.4,4.52,6.52,267.69,7.18,1,98,0,0,0,1,9.889001009081737,0.4199999999999999,0.6932515337423313
1546,22,0.05,4.8,6.13,96.7,3.76,3.8,324.46,-0.83,1,79,1,0,0,1,16.458333333333336,1.87,0.0131578947368421
1547,20,1.72,1.87,4.96,86.69,1.73,3.09,299.24,6.68,1,63,1,0,1,0,33.68983957219251,3.04,0.5566343042071198
1548,20,0.2,2.09,4.4,76.84,3.02,5.42,319.34,2.08,1,45,0,0,0,0,21.5311004784689,3.6,0.03690036900369
1549,21,6.04,6.26,7.36,81.86,1.1,7.63,237.39,11.61,0,65,1,0,0,1,10.383386581469647,0.6399999999999997,0.7916120576671035
1550,24,1.17,9.81,5.58,66.02,3.44,5.39,289.78,5.09,2,100,1,0,0,1,10.19367991845056,2.42,0.2170686456400742
1551,21,6.95,6.15,5.15,68.7,0.22,8.23,225.42,17.14,0,41,1,0,0,1,6.666666666666666,2.85,0.844471445929526
1552,23,5.15,9.54,5.9,71.46,4.16,6.93,241.33,8.86,2,88,0,0,1,0,9.224318658280923,2.1,0.7431457431457432
1553,22,1.84,5.0,6.96,75.39,2.92,5.4,300.16,1.68,1,77,0,0,1,0,15.4,1.04,0.3407407407407407
1554,24,1.26,4.92,7.36,96.62,0.29,2.49,314.27,6.09,1,86,0,0,1,0,17.479674796747968,0.6399999999999997,0.5060240963855421
1555,19,5.02,5.5,7.23,74.7,4.36,7.0,250.28,12.06,0,60,0,0,1,0,10.909090909090908,0.7699999999999996,0.7171428571428571
1556,17,7.21,7.28,8.32,80.95,4.39,8.89,243.57,13.11,0,72,1,0,1,0,9.89010989010989,0.0,0.811023622047244
1557,22,5.75,4.31,5.09,66.48,4.26,6.95,255.52,11.22,0,37,1,0,0,0,8.584686774941996,2.91,0.8273381294964028
1558,21,2.79,8.77,7.18,89.44,3.87,8.64,280.98,6.5,1,100,0,0,0,0,11.402508551881414,0.8200000000000003,0.3229166666666666
1559,16,4.7,1.26,4.51,82.41,3.39,7.95,260.11,12.3,1,38,0,0,0,0,30.15873015873016,3.49,0.5911949685534591
1560,24,2.49,4.96,6.74,77.6,1.98,7.78,301.27,9.67,1,80,1,0,0,0,16.129032258064516,1.2599999999999998,0.320051413881748
1561,24,7.99,5.6,6.92,97.89,0.68,10.78,200.88,18.71,0,47,0,0,0,0,8.392857142857144,1.08,0.741187384044527
1562,17,5.99,6.46,5.08,95.63,1.44,7.2,259.23,12.92,0,57,1,0,1,0,8.823529411764707,2.92,0.8319444444444445
1563,18,4.92,3.48,5.96,86.38,1.74,9.4,269.92,12.84,1,53,1,0,0,1,15.229885057471265,2.04,0.5234042553191489
1564,20,3.39,4.85,8.14,96.87,1.79,4.58,273.43,5.89,1,81,1,0,1,0,16.701030927835053,0.0,0.740174672489083
1565,20,4.95,5.36,4.74,82.59,2.83,8.71,259.67,10.89,1,54,1,0,1,0,10.07462686567164,3.26,0.5683122847301951
1566,16,2.73,7.18,6.17,93.08,1.04,4.43,303.51,6.32,1,81,0,0,0,1,11.28133704735376,1.83,0.6162528216704289
1567,23,0.23,7.96,8.66,76.38,0.95,4.58,304.14,2.08,1,100,0,0,0,1,12.56281407035176,0.0,0.0502183406113537
1568,23,3.16,7.64,6.52,63.47,3.58,8.62,280.26,9.05,1,83,1,0,1,0,10.86387434554974,1.4800000000000004,0.3665893271461717
1569,19,7.44,4.07,7.63,99.77,0.04,13.22,237.19,14.53,0,47,1,0,1,0,11.547911547911546,0.3700000000000001,0.5627836611195158
1570,22,5.01,10.0,8.13,66.63,0.75,8.65,261.98,13.6,0,100,0,0,1,0,10.0,0.0,0.5791907514450867
1571,18,0.67,8.64,5.02,70.06,2.17,4.33,312.48,1.03,2,95,1,0,0,0,10.99537037037037,2.9800000000000004,0.1547344110854503
1572,21,7.08,3.34,5.09,66.52,0.75,8.27,253.21,10.54,0,22,0,0,0,0,6.586826347305389,2.91,0.8561064087061669
1573,24,2.15,2.76,7.79,73.5,4.8,7.0,283.12,5.29,1,61,1,0,0,0,22.10144927536232,0.2099999999999999,0.3071428571428571
1574,16,1.95,3.83,7.77,71.57,3.35,7.73,285.97,6.36,1,72,0,0,0,0,18.79895561357702,0.2300000000000004,0.2522639068564036
1575,20,2.38,5.07,4.3,84.04,2.16,5.57,266.31,10.39,1,67,1,0,0,1,13.21499013806706,3.7,0.4272890484739676
1576,19,4.62,8.66,5.61,99.86,0.56,9.59,253.77,10.75,2,89,1,0,1,0,10.277136258660509,2.39,0.4817518248175182
1577,23,4.36,8.01,5.99,62.1,1.93,9.35,261.03,11.63,2,77,1,0,0,0,9.61298377028714,2.01,0.4663101604278075
1578,16,3.93,8.66,8.15,91.14,3.25,8.86,276.04,10.97,1,89,1,0,1,0,10.277136258660509,0.0,0.4435665914221219
1579,24,5.74,3.45,6.11,65.12,4.84,10.53,260.72,10.85,0,42,1,0,1,0,12.17391304347826,1.89,0.5451092117758785
1580,21,2.53,6.34,8.63,60.79,2.36,4.61,280.0,5.89,1,81,0,0,0,0,12.77602523659306,0.0,0.5488069414316702
1581,19,6.26,3.55,8.98,85.54,3.46,11.02,243.45,14.37,0,55,1,0,0,0,15.492957746478874,0.0,0.5680580762250453
1582,24,1.4,1.98,7.9,94.93,0.98,3.12,317.16,3.83,1,81,1,0,0,1,40.90909090909091,0.0999999999999996,0.4487179487179487
1583,20,6.26,7.16,7.33,67.05,3.12,10.82,243.01,15.65,0,79,0,0,0,0,11.033519553072626,0.6699999999999999,0.5785582255083179
1584,20,5.31,2.29,5.96,73.66,1.2,6.33,261.47,12.83,0,38,0,0,0,1,16.593886462882097,2.04,0.838862559241706
1585,20,5.47,7.01,4.34,66.75,0.99,11.06,265.57,12.02,2,63,0,1,1,0,8.98716119828816,3.66,0.4945750452079565
1586,16,3.85,6.83,6.87,96.26,2.55,8.99,264.5,11.24,1,74,0,0,0,1,10.834553440702782,1.13,0.4282536151279199
1587,16,5.34,8.29,5.81,70.81,1.06,9.75,244.59,11.43,2,86,1,0,0,0,10.373944511459593,2.1900000000000004,0.5476923076923077
1588,23,0.64,2.26,5.75,77.79,3.61,2.11,328.53,0.19,1,53,0,0,0,1,23.45132743362832,2.25,0.3033175355450237
1589,23,6.81,8.05,7.44,95.79,4.69,11.93,244.07,19.69,0,82,0,0,0,0,10.186335403726709,0.5599999999999996,0.5708298407376362
1590,21,0.44,9.99,6.32,82.11,1.97,5.82,301.45,-0.06,1,100,0,0,0,1,10.01001001001001,1.6799999999999995,0.0756013745704467
1591,19,1.19,8.66,7.76,97.31,1.61,5.63,295.15,3.57,1,100,1,0,0,1,11.547344110854503,0.2400000000000002,0.2113676731793961
1592,17,4.61,7.77,5.99,97.06,0.88,10.49,262.68,12.6,2,70,1,0,1,0,9.00900900900901,2.01,0.4394661582459485
1593,17,5.92,6.96,4.75,78.46,1.95,7.38,262.9,11.37,0,48,1,0,1,0,6.896551724137932,3.25,0.8021680216802168
1594,24,0.61,4.8,6.31,83.3,2.8,5.15,322.5,3.79,1,78,0,0,1,0,16.25,1.6900000000000004,0.1184466019417475
1595,20,7.37,7.57,8.76,69.21,1.86,10.99,242.23,13.86,0,70,0,0,0,1,9.247027741083222,0.0,0.6706096451319381
1596,19,7.79,7.52,8.01,99.62,3.12,9.52,222.16,12.75,0,82,0,0,0,0,10.904255319148938,0.0,0.8182773109243698
1597,16,4.85,6.68,5.03,71.13,3.31,9.14,261.72,10.1,1,56,1,0,0,0,8.383233532934133,2.97,0.5306345733041575
1598,22,3.85,8.17,5.96,91.33,0.49,8.85,265.82,10.5,2,84,0,0,1,0,10.281517747858016,2.04,0.4350282485875706
1599,18,5.93,5.04,8.64,72.52,3.49,7.75,244.68,12.43,0,52,0,0,0,1,10.317460317460318,0.0,0.7651612903225806
1600,21,2.63,2.09,4.62,72.52,4.5,7.6,277.21,9.02,1,42,1,0,0,1,20.09569377990431,3.38,0.3460526315789474
1601,20,3.95,6.03,5.27,64.15,0.13,5.41,263.88,5.78,1,59,0,0,0,1,9.78441127694859,2.7300000000000004,0.7301293900184843
1602,20,7.33,3.39,5.31,82.4,2.76,11.29,224.78,15.49,0,27,1,0,0,1,7.964601769911504,2.6900000000000004,0.6492471213463242
1603,20,7.65,4.46,6.85,69.79,3.02,12.64,226.75,17.65,0,24,0,0,1,0,5.381165919282512,1.1500000000000004,0.6052215189873418
1604,16,7.42,1.16,6.05,65.94,3.55,9.15,235.17,13.77,0,11,0,0,0,0,9.482758620689657,1.95,0.8109289617486338
1605,16,2.1,4.45,4.4,69.07,1.93,5.96,311.46,6.41,1,53,0,0,0,0,11.910112359550562,3.6,0.3523489932885906
1606,18,1.86,8.28,7.15,70.04,4.09,4.98,294.02,4.72,1,92,0,0,1,0,11.111111111111112,0.8499999999999996,0.3734939759036144
1607,19,2.38,5.88,4.5,80.16,2.7,6.42,297.32,7.75,1,76,0,0,0,0,12.925170068027212,3.5,0.3707165109034268
1608,20,3.53,1.09,7.03,75.44,2.04,6.65,275.85,9.2,1,48,0,0,1,0,44.03669724770642,0.9699999999999998,0.5308270676691729
1609,17,2.51,5.23,6.54,63.02,3.6,4.76,299.51,2.44,1,71,1,0,1,0,13.5755258126195,1.46,0.5273109243697479
1610,23,2.99,3.62,6.47,81.44,4.64,5.26,271.57,10.06,1,61,0,0,0,0,16.85082872928177,1.5300000000000002,0.5684410646387833
1611,17,4.97,5.3,4.34,91.51,4.06,10.29,255.0,8.26,1,52,1,0,0,1,9.81132075471698,3.66,0.4829931972789116
1612,24,6.1,4.64,7.2,82.97,4.65,7.88,253.43,9.99,0,59,1,0,1,0,12.715517241379311,0.7999999999999998,0.7741116751269035
1613,17,5.88,9.39,6.16,98.98,1.33,7.5,255.26,12.42,0,96,0,0,0,1,10.22364217252396,1.84,0.784
1614,24,6.52,1.37,6.06,63.97,0.59,8.01,247.76,14.38,0,14,0,0,0,0,10.21897810218978,1.9400000000000004,0.8139825218476904
1615,22,0.26,7.15,6.98,92.85,2.67,1.63,330.97,0.64,1,93,1,0,0,0,13.006993006993008,1.0199999999999996,0.1595092024539877
1616,23,0.38,8.66,7.03,80.23,0.22,1.45,298.1,0.21,1,100,1,0,1,0,11.547344110854503,0.9699999999999998,0.2620689655172414
1617,17,6.32,9.63,4.08,80.86,3.37,8.12,231.62,13.38,2,78,1,0,0,0,8.09968847352025,3.92,0.7783251231527095
1618,22,4.26,2.6,4.63,80.76,1.2,6.22,274.49,10.55,1,46,1,0,0,0,17.692307692307693,3.37,0.684887459807074
1619,21,4.63,5.78,5.18,73.01,2.27,6.98,272.57,8.14,1,58,1,0,0,1,10.034602076124568,2.8200000000000003,0.6633237822349569
1620,19,0.42,1.39,7.39,72.98,3.28,2.04,321.51,-0.58,1,53,0,0,0,1,38.1294964028777,0.6100000000000003,0.2058823529411764
1621,22,2.04,5.49,6.88,85.27,2.42,3.51,322.61,3.08,1,90,1,0,1,0,16.39344262295082,1.12,0.5811965811965812
1622,19,5.11,2.13,7.79,61.79,1.18,8.82,249.52,14.72,0,34,1,0,1,0,15.962441314553992,0.2099999999999999,0.5793650793650794
1623,17,6.87,8.54,7.7,83.55,4.4,11.46,241.25,16.78,0,70,1,0,0,1,8.196721311475411,0.2999999999999998,0.5994764397905759
1624,22,7.34,2.02,8.27,88.98,3.82,11.49,231.21,17.9,0,32,0,1,0,0,15.84158415841584,0.0,0.63881636205396
1625,23,4.0,5.62,5.88,74.25,3.01,7.78,278.21,13.07,1,66,1,0,0,0,11.743772241992882,2.12,0.5141388174807198
1626,17,4.36,5.69,5.73,68.69,3.49,7.56,271.44,11.89,1,55,1,0,0,1,9.666080843585236,2.27,0.5767195767195767
1628,16,4.3,6.89,5.19,63.27,1.88,9.81,272.28,14.47,1,61,0,0,0,0,8.853410740203193,2.81,0.438328236493374
1629,22,4.13,3.59,6.31,63.59,0.8,8.27,271.27,8.39,1,70,0,0,0,1,19.498607242339837,1.6900000000000004,0.4993954050785973
1630,23,7.24,3.17,4.97,66.67,4.02,8.54,234.4,14.6,0,22,1,0,1,0,6.94006309148265,3.03,0.8477751756440283
1631,21,6.32,2.15,8.57,60.77,1.91,10.17,255.5,16.88,0,28,1,0,1,0,13.023255813953488,0.0,0.6214355948869223
1632,20,7.27,7.81,6.04,70.65,3.46,10.89,257.57,11.96,0,56,1,0,1,0,7.170294494238156,1.96,0.6675849403122129
1633,21,1.75,7.22,5.06,72.26,1.5,5.01,279.86,3.54,2,88,0,0,1,0,12.18836565096953,2.9400000000000004,0.3493013972055888
1634,17,4.2,6.49,7.46,99.81,3.98,8.04,282.49,11.9,1,77,0,0,1,0,11.864406779661016,0.54,0.5223880597014926
1635,16,6.74,1.37,5.22,99.67,0.53,11.1,245.54,15.87,0,24,1,0,0,0,17.51824817518248,2.78,0.6072072072072072
1636,22,0.89,7.87,8.72,67.48,3.13,2.08,301.9,3.4,1,100,1,0,1,0,12.706480304955528,0.0,0.4278846153846153
1637,22,6.36,6.78,5.84,68.52,4.04,9.76,240.05,10.59,0,56,1,0,1,0,8.259587020648967,2.16,0.6516393442622951
1638,17,1.46,9.67,7.32,79.68,3.3,6.55,311.3,3.78,1,100,1,0,0,0,10.341261633919338,0.6799999999999997,0.2229007633587786
1639,17,6.46,6.28,5.73,65.95,3.48,10.11,242.99,16.04,0,57,0,0,0,0,9.076433121019107,2.27,0.6389713155291791
1640,16,4.9,3.74,8.04,80.16,2.63,6.24,260.71,8.67,1,53,1,0,0,0,14.171122994652404,0.0,0.7852564102564102
1641,23,1.55,4.43,8.48,75.98,2.8,6.43,294.53,7.19,1,84,1,0,1,0,18.961625282167045,0.0,0.2410575427682737
1642,23,3.79,2.58,7.94,72.98,0.33,9.5,266.93,11.01,1,53,1,0,0,1,20.54263565891473,0.0599999999999996,0.3989473684210526
1643,16,5.46,7.51,8.24,92.9,1.25,10.72,244.82,11.21,0,86,0,0,0,1,11.45139813581891,0.0,0.5093283582089552
1644,23,5.07,7.37,4.51,93.12,3.61,7.88,254.06,12.24,2,75,0,0,0,1,10.176390773405698,3.49,0.6434010152284264
1645,24,3.42,2.81,8.62,99.52,4.73,7.09,277.67,10.17,1,66,1,0,0,1,23.487544483985765,0.0,0.4823695345557122
1646,19,7.19,2.43,7.12,68.92,2.71,11.15,237.26,17.08,0,22,1,0,0,1,9.05349794238683,0.8799999999999999,0.6448430493273543
1647,16,4.15,1.69,8.35,95.53,3.63,8.73,261.97,11.66,1,63,1,0,0,0,37.27810650887574,0.0,0.4753722794959908
1648,16,4.05,9.21,7.42,81.51,3.42,8.38,278.96,6.81,1,99,0,0,1,0,10.749185667752442,0.5800000000000001,0.4832935560859188
1649,18,0.5,3.1,5.01,83.66,5.0,2.5,304.92,6.51,1,65,1,0,1,0,20.967741935483872,2.99,0.2
1650,20,7.38,4.1,7.05,95.85,3.98,12.6,239.13,23.01,0,37,0,0,0,1,9.02439024390244,0.9500000000000002,0.5857142857142857
1651,20,1.42,3.52,4.45,97.71,3.14,6.67,294.3,8.32,1,75,0,0,0,1,21.306818181818183,3.55,0.2128935532233883
1652,24,4.23,4.72,7.48,89.07,0.58,7.25,289.41,10.2,1,71,0,0,1,0,15.042372881355933,0.5199999999999996,0.583448275862069
1653,17,6.43,7.43,6.05,73.91,1.81,8.08,249.32,12.88,0,71,1,0,0,0,9.55585464333782,1.95,0.7957920792079207
1654,17,1.72,8.84,4.76,79.59,1.25,5.76,307.77,4.69,2,94,0,0,0,1,10.633484162895927,3.24,0.2986111111111111
1655,21,4.22,2.64,8.9,84.6,4.27,7.01,267.64,11.4,1,60,0,0,0,1,22.727272727272727,0.0,0.6019971469329529
1656,24,1.93,7.18,8.51,93.15,2.23,6.64,302.91,8.35,1,100,1,0,0,1,13.92757660167131,0.0,0.2906626506024096
1657,16,6.08,4.17,8.47,86.32,2.68,8.66,234.52,12.15,0,55,1,0,0,0,13.189448441247002,0.0,0.7020785219399538
1658,24,4.51,9.82,7.94,74.62,4.82,6.82,256.12,10.13,1,87,1,0,0,0,8.859470468431772,0.0599999999999996,0.6612903225806451
1659,24,6.85,3.69,7.46,76.72,4.18,12.19,234.73,18.88,0,40,1,0,1,0,10.840108401084011,0.54,0.5619360131255127
1660,24,7.16,1.06,7.28,62.02,3.95,11.24,249.26,16.15,0,17,1,0,1,0,16.037735849056602,0.7199999999999998,0.6370106761565836
1661,20,5.19,5.64,4.53,96.97,0.71,6.62,267.79,11.32,0,65,0,0,1,0,11.524822695035462,3.47,0.7839879154078551
1662,24,5.8,2.36,8.5,63.52,0.11,10.25,228.03,16.58,0,44,1,0,0,0,18.64406779661017,0.0,0.5658536585365853
1663,19,4.39,1.4,8.41,83.2,0.63,9.15,257.46,13.59,1,43,0,0,0,1,30.714285714285715,0.0,0.4797814207650273
1664,17,3.08,7.28,7.74,94.87,3.7,5.26,282.17,8.86,1,97,1,0,0,0,13.324175824175825,0.2599999999999998,0.5855513307984791
1665,21,5.18,7.59,8.64,76.83,2.05,11.02,270.4,11.14,0,81,0,1,0,0,10.67193675889328,0.0,0.47005444646098
1666,19,7.27,5.15,6.77,92.01,0.59,10.13,235.2,13.86,0,63,1,0,0,1,12.233009708737864,1.2300000000000004,0.7176702862783809
1667,21,3.33,7.09,6.24,92.15,3.7,9.03,254.67,8.04,1,89,0,0,1,0,12.552891396332864,1.7599999999999998,0.3687707641196013
1668,18,2.52,5.84,8.84,62.39,0.97,4.99,278.03,5.23,1,84,1,0,1,0,14.383561643835616,0.0,0.5050100200400801
1669,21,3.11,6.67,6.32,76.49,2.95,7.16,289.88,8.68,1,70,1,0,1,0,10.494752623688155,1.6799999999999995,0.4343575418994413
1670,17,3.48,6.37,7.21,87.64,3.71,7.07,280.28,8.57,1,80,0,0,0,0,12.558869701726843,0.79,0.4922206506364922
1671,17,0.59,6.99,5.87,76.89,3.04,6.55,314.27,3.84,1,87,1,0,1,0,12.446351931330472,2.13,0.0900763358778626
1672,24,3.99,2.8,7.18,81.81,4.97,7.03,283.24,8.98,1,56,0,0,0,1,20.0,0.8200000000000003,0.5675675675675675
1673,22,3.95,3.42,7.6,83.78,2.17,5.85,269.14,7.1,1,63,0,0,1,0,18.42105263157895,0.4000000000000003,0.6752136752136753
1674,18,4.71,4.96,7.12,66.05,1.56,9.88,270.47,11.08,1,54,1,0,1,0,10.887096774193548,0.8799999999999999,0.4767206477732793
1675,16,2.9,5.02,6.57,76.48,1.01,4.11,301.62,11.27,1,75,0,0,1,0,14.940239043824702,1.4299999999999995,0.705596107055961
1676,23,4.9,7.97,5.5,61.14,2.52,10.32,263.44,13.91,2,69,0,0,0,1,8.657465495608532,2.5,0.4748062015503876
1677,21,7.03,4.31,7.22,65.99,4.26,8.58,226.7,14.88,0,40,1,0,1,0,9.280742459396752,0.7800000000000002,0.8193473193473194
1678,22,7.64,2.46,8.54,80.49,4.73,11.5,224.05,14.21,0,30,0,0,0,1,12.195121951219512,0.0,0.6643478260869565
1679,24,4.67,3.26,4.03,82.94,4.86,9.24,254.93,9.64,1,42,0,0,0,1,12.883435582822086,3.97,0.5054112554112554
1680,20,0.34,2.93,4.67,65.85,2.66,3.02,293.51,1.94,1,45,1,0,0,0,15.358361774744026,3.33,0.1125827814569536
1681,16,7.75,7.58,4.6,90.22,3.03,12.97,219.09,20.83,2,61,1,0,0,0,8.047493403693931,3.4000000000000004,0.597532767925983
1682,22,5.65,5.23,8.62,74.92,2.91,9.62,258.56,13.74,0,76,0,0,0,1,14.531548757170173,0.0,0.5873180873180874
